date,open,high,low,close,SMA5,SMA10,SMA20,SMA60,SMA120,SMA240,volume,MA5,MA10,DIF12-26,MACD9,OSC,"K(9,3)","D(9,3)",net buy sell,cumulative net buy sell,buy,sell
1998/10/23,7029.44,7088.39,7010.36,7055.46,6963.59,6916.78,6833.94,6924.73,7337.94,7939.36,957.41,819.06,789.22,25.29,-5.44,30.73,0.7517,0.6865,1310000000,-24900000000,2330000000,1020000000
1998/10/26,7063.44,7063.44,7024.13,7050.32,6992.74,6929.77,6840.93,6916.73,7326.95,7933.73,735.35,831.31,784.65,33.69,2.39,31.3,0.7928,0.7219,937000000,-23900000000,2560000000,1620000000
1998/10/27,7056.51,7110.02,7019.06,7036.63,7030.32,6942.51,6848.53,6911.14,7315.71,7928.32,801.21,862.93,768.11,40.17,9.94,30.22,0.7867,0.7435,1060000000,-22900000000,2650000000,1590000000
1998/10/28,7060.74,7060.74,6937.88,6962.09,7018.46,6956.81,6854.94,6904.11,7304.45,7921.9,909.73,851.86,795.05,39.21,15.8,23.41,0.6775,0.7215,999000000,-21900000000,2690000000,1690000000
1998/10/29,6983.76,7016.89,6963.12,7016.89,7024.28,6978.51,6870.68,6898.53,7294.77,7916.68,628.14,806.37,803.66,39.82,20.6,19.22,0.6715,0.7048,541000000,-21300000000,1990000000,1450000000
1998/10/30,7046.94,7101.46,7007.32,7101.46,7033.48,6998.53,6903.96,6894.18,7286.71,7911.27,897.63,794.41,806.74,45.79,25.64,20.15,0.7706,0.7267,5080000000,-16300000000,6670000000,1580000000
1998/10/31,7142.52,7170.69,7111.42,7165.98,7056.61,7024.68,6931.26,6891.15,7278.72,7906.37,1223.47,892.04,861.67,55.98,31.71,24.27,0.842,0.7652,1740000000,-14500000000,2570000000,832000000
1998/11/2,7215.83,7249.29,7180.2,7218.09,7092.9,7061.61,6965.43,6888.58,7273.01,7902.1,1281.41,988.08,925.51,68.34,39.03,29.31,0.8613,0.7972,1980000000,-12500000000,4260000000,2280000000
1998/11/3,7133.17,7151.28,7061.85,7071.44,7114.77,7066.62,6985.26,6885.21,7268.56,7897.43,1160.02,1038.14,945,67.08,44.64,22.44,0.7171,0.7705,641000000,-11900000000,2160000000,1520000000
1998/11/4,7002.58,7043.27,6851.15,6905.32,7092.46,7058.37,6982.01,6880.61,7263.05,7891.42,891.78,1090.86,948.62,52.35,46.18,6.16,0.5234,0.6882,-436000000,-12300000000,1810000000,2240000000
1998/11/5,6933.3,6957.27,6827.4,6957.27,7063.62,7048.55,6982.67,6875,7257.34,7886.01,873.69,1086.07,940.24,40.09,44.97,-4.87,0.4516,0.6093,717000000,-11600000000,2280000000,1560000000
1998/11/6,6931.14,6967.27,6858.06,6889.65,7008.35,7032.48,6981.13,6868.65,7252.87,7881,817.51,1004.88,948.46,28.15,41.6,-13.46,0.3502,0.5229,1130000000,-10500000000,2790000000,1660000000
1998/11/7,6909.18,6978.72,6909.18,6978.72,6960.48,7026.69,6984.6,6864.74,7248.48,7876.1,815.69,911.74,949.91,23.27,37.94,-14.67,0.353,0.4663,482000000,-10000000000,1120000000,639000000
1998/11/9,6989.43,7014.33,6941.61,6957.4,6937.67,7026.22,6991.51,6864.73,7242.82,7871.32,628.28,805.39,921.76,19.69,34.29,-14.6,0.3381,0.4236,274000000,-9730000000,1360000000,1090000000
1998/11/10,6847.52,6862.42,6785.95,6812.3,6919.07,7005.76,6992.14,6863.13,7236.33,7866.21,589.74,744.98,917.92,4.74,28.38,-23.64,0.2443,0.3638,-733000000,-10500000000,1610000000,2350000000
1998/11/11,6738.17,6768.4,6643.18,6654.79,6858.57,6961.1,6979.82,6860.47,7229.65,7860.3,573.13,684.87,885.47,-18.04,19.09,-37.13,0.1693,0.299,-422000000,-10900000000,1630000000,2050000000
1998/11/13,6785.02,6870.57,6776.38,6829.62,6846.57,6927.46,6976.07,6860.75,7226.37,7854.87,845.9,690.55,847.71,-24.01,10.47,-34.48,0.2352,0.2777,36000000,-10800000000,3450000000,3410000000
1998/11/16,6890.05,7003.87,6889.47,7003.87,6851.6,6906.04,6983.83,6865.41,7224.65,7850.28,872.7,701.95,806.84,-16.55,5.07,-21.62,0.4573,0.3376,349000000,-10500000000,1960000000,1610000000
1998/11/17,7067.04,7131.9,7032.62,7131.9,6886.5,6912.08,6989.35,6872.01,7224.77,7846.34,1280.65,832.42,818.91,0,4.06,-4.05,0.6382,0.4378,565000000,-9930000000,2620000000,2050000000
1998/11/18,7140.34,7176.61,7083.44,7100.14,6944.06,6931.57,6994.97,6881.18,7223.24,7841.99,1267.07,967.89,856.44,13.61,5.97,7.64,0.711,0.5289,1000000000,-8930000000,2830000000,1830000000
1998/11/19,7185.54,7306.07,7177.26,7300.34,7073.17,6965.87,7007.21,6897.27,7222.38,7838.29,1631.8,1179.62,932.25,36.55,12.08,24.47,0.8045,0.6207,-504000000,-9440000000,2820000000,3320000000
1998/11/20,7366.14,7381.84,7296.35,7380.53,7183.36,7014.96,7023.72,6912.42,7221.66,7835.05,1663.34,1343.11,1016.83,61.19,21.9,39.29,0.869,0.7035,2020000000,-7420000000,4450000000,2440000000
1998/11/21,7432.4,7488.43,7335.26,7366.11,7255.8,7053.7,7040.2,6931,7218.31,7832.29,1792.91,1527.15,1114.55,82.13,33.95,48.18,0.8645,0.7572,-938000000,-8360000000,1690000000,2630000000
1998/11/23,7318.35,7390.5,7312.26,7312.26,7291.88,7089.19,7057.7,6945.15,7214.62,7829.56,957.62,1462.55,1147.49,93.03,45.77,47.27,0.8402,0.7848,2970000000,-5390000000,4000000000,1030000000
1998/11/24,7452.94,7467.22,7410.52,7435.84,7359.02,7151.54,7078.65,6956.48,7211.45,7827.9,1581.3,1525.39,1246.64,108.94,58.4,50.54,0.8688,0.8128,2130000000,-3260000000,3820000000,1690000000
1998/11/25,7187.67,7292.2,7116.09,7213.5,7341.65,7207.41,7084.25,6963.36,7207.45,7825.54,1392.61,1477.56,1328.59,101.92,67.1,34.82,0.7595,0.7951,83000000,-3180000000,2980000000,2890000000
1998/11/26,7281.08,7397.52,7253,7377.86,7341.11,7262.24,7094.85,6970.62,7205.32,7824.05,1461.13,1437.11,1390.11,106.66,75.01,31.64,0.7588,0.783,-688000000,-3860000000,2560000000,3250000000
1998/11/27,7406.8,7453.25,7300.05,7320.12,7331.92,7293.86,7099.95,6977.71,7202.4,7823.82,1190.4,1316.61,1421.88,108.89,81.79,27.1,0.7007,0.7556,1760000000,-2110000000,5160000000,3410000000
1998/11/30,7312.65,7312.65,7177.22,7177.22,7304.91,7298.39,7105.24,6983.94,7197.85,7822.42,685.28,1262.15,1362.35,98.45,85.12,13.33,0.5219,0.6777,786000000,-1320000000,2400000000,1610000000
1998/12/1,7116.24,7199.74,7099.91,7102.37,7238.21,7298.62,7115.09,6988.28,7193.02,7819.52,711.77,1088.24,1306.82,82.37,84.57,-2.2,0.35,0.5684,-331000000,-1660000000,1750000000,2080000000
1998/12/2,7190.05,7213.63,7131.44,7157.22,7226.96,7284.3,7125.09,6993.23,7189.87,7816.96,854.73,980.66,1229.11,71.93,82.04,-10.12,0.2825,0.4731,-898000000,-2550000000,2080000000,2980000000
1998/12/3,7182.48,7182.48,7129.98,7140.11,7179.41,7260.26,7137.61,6997.93,7186.46,7814.22,699.07,828.25,1132.68,61.59,77.95,-16.36,0.2248,0.3904,-185000000,-2740000000,2020000000,2210000000
1998/12/4,7165.07,7236.08,7165.07,7201.84,7155.75,7243.83,7148.77,7001.76,7181.34,7811.33,945.31,779.23,1047.92,57.03,73.77,-16.74,0.2424,0.341,591000000,-2150000000,2850000000,2260000000
1998/12/7,7375.91,7375.91,7303.34,7303.34,7180.98,7242.94,7166.06,7006.8,7177.54,7809.06,1274.1,897,1079.57,62.39,71.49,-9.1,0.3535,0.3452,1350000000,-801000000,3430000000,2080000000
1998/12/8,7355.63,7355.63,7198.02,7212.68,7203.04,7220.63,7186.08,7010.98,7172.01,7806.16,958.32,946.31,1017.27,59.76,69.15,-9.38,0.3421,0.3441,-228000000,-1030000000,1500000000,1730000000
1998/12/9,7176.21,7210.11,7100.82,7117.91,7195.18,7211.07,7209.24,7010.46,7165.54,7802.08,653.89,906.14,943.4,48.4,65,-16.6,0.245,0.3111,-79000000,-1110000000,1360000000,1430000000
1998/12/10,7118.27,7132.4,7034.93,7048.57,7176.87,7178.14,7220.19,7010.78,7158.89,7797.76,593.93,885.11,856.68,33.32,58.66,-25.34,0.1767,0.2663,-37000000,-1140000000,1330000000,1370000000
1998/12/11,7015.73,7075.28,6939.74,6939.74,7124.45,7140.1,7216.98,7009.2,7150.58,7791.65,650.46,826.14,802.69,13.75,49.68,-35.93,0.1178,0.2168,-57000000,-1200000000,1460000000,1520000000
1998/12/14,6985.87,6989.16,6887.36,6889.5,7041.68,7111.33,7204.86,7007.99,7141.77,7784.88,507.27,672.77,784.88,-6.51,38.44,-44.95,0.08,0.1712,-734000000,-1940000000,1240000000,1980000000
1998/12/15,6847.01,6937.06,6752.5,6936.82,6986.51,7094.77,7196.69,7007.27,7133.88,7778.49,673.36,615.78,781.04,-24.15,25.92,-50.07,0.1519,0.1648,-1010000000,-2950000000,1200000000,2210000000
1998/12/16,6900.86,6926.84,6769.52,6769.52,6916.83,7056,7170.15,7003.77,7125.17,7770.77,578.19,600.64,753.39,-44.23,11.89,-56.12,0.1104,0.1466,1490000000,-1460000000,2290000000,799000000
1998/12/17,6695.17,6761.01,6650.64,6650.64,6837.24,7007.06,7133.66,6999.44,7115.68,7762.88,581.1,598.08,741.59,-69.88,-4.46,-65.42,0.0736,0.1223,-834000000,-2290000000,1250000000,2090000000
1998/12/18,6742.13,6742.13,6592.46,6636.66,6776.63,6950.54,7097.19,6995.31,7105.35,7754.35,643.51,596.69,711.41,-91.28,-21.83,-69.45,0.0684,0.1043,-1070000000,-3360000000,1090000000,2160000000
1998/12/19,6604.07,6604.07,6460.25,6478.11,6694.35,6868.02,7055.48,6989.37,7093.29,7745.37,569.35,609.1,640.94,-118.71,-41.2,-77.51,0.0535,0.0874,60000000,-3300000000,849000000,789000000
1998/12/21,6549.53,6620.75,6537.65,6558.28,6618.64,6802.58,7011.6,6986.98,7081.01,7737,501.33,574.69,595.24,-133.78,-59.72,-74.06,0.0843,0.0863,31000000,-3270000000,1250000000,1220000000
1998/12/22,6623.21,6782.68,6619.8,6782.68,6621.27,6769.05,6990.06,6992.76,7070.53,7728.95,886,636.26,618.45,-130.24,-73.82,-56.42,0.2309,0.1345,1260000000,-2010000000,2610000000,1350000000
1998/12/23,6775.61,6775.61,6686.44,6688.65,6628.88,6733.06,6955.6,6993.9,7059.2,7720.15,705.31,661.1,629.59,-128.55,-84.77,-43.78,0.2979,0.189,595000000,-1410000000,1910000000,1320000000
1998/12/24,6778.27,6780.83,6668.68,6683,6638.14,6707.39,6923.74,6996.37,7048.65,7711.72,725.86,677.57,637.13,-126.23,-93.06,-33.17,0.3543,0.2441,388000000,-1020000000,1260000000,869000000
1998/12/28,6615.38,6615.38,6452.13,6481.65,6638.85,6666.6,6888.96,6993.15,7036.99,7702.44,459.76,655.65,632.38,-138.63,-102.18,-36.45,0.2569,0.2484,-259000000,-1280000000,1200000000,1460000000
1998/12/29,6499.85,6527.26,6414.65,6478.27,6622.85,6620.75,6857.76,6984.95,7025.31,7692.85,432.75,641.94,608.32,-149.4,-111.62,-37.78,0.2289,0.2419,-424000000,-1710000000,1170000000,1590000000
1998/12/30,6545.78,6566.55,6433.45,6462.03,6558.72,6590,6823,6976.92,7013.31,7682.95,663.09,597.35,616.81,-155.63,-120.42,-35.21,0.1955,0.2264,559000000,-1150000000,1310000000,747000000
1998/12/31,6516.21,6516.21,6418.43,6418.43,6504.68,6566.78,6786.92,6968.55,7001.04,7672.28,519.43,560.18,610.64,-161.78,-128.69,-33.08,0.1338,0.1956,640000000,-507000000,1480000000,845000000
1999/1/5,6310.41,6310.41,6111.64,6152.43,6398.56,6518.35,6734.45,6955.94,6987.06,7660.26,439.92,502.99,590.28,-185.58,-140.07,-45.51,0.1094,0.1668,-507000000,-1010000000,907000000,1410000000
1999/1/6,6082.02,6280.93,5988.06,6199.91,6342.21,6490.53,6679.27,6945.62,6973.93,7648.22,636.45,538.33,596.99,-203.27,-152.71,-50.56,0.1618,0.1652,-727000000,-1740000000,1390000000,2120000000
1999/1/7,6280.38,6409.55,6181.62,6404.31,6327.42,6475.14,6638.86,6939.02,6962.88,7636.8,851.93,622.17,632.05,-200.24,-162.22,-38.03,0.2829,0.2044,830000000,-911000000,4300000000,3470000000
1999/1/8,6371.34,6492.87,6371.34,6421.75,6319.37,6439.04,6604.05,6931.03,6952.62,7625.78,984.69,686.49,641.92,-189.44,-167.66,-21.78,0.371,0.2599,1840000000,930000000,4710000000,2870000000
1999/1/11,6472.02,6492.9,6392.49,6406.99,6317.08,6410.88,6571.97,6922.74,6942.49,7614.86,872.34,757.07,658.62,-178.99,-169.93,-9.06,0.4699,0.3299,1580000000,2510000000,4770000000,3200000000
1999/1/12,6429.54,6441.79,6357.11,6363.89,6359.37,6378.97,6543.18,6914.66,6932.19,7602.92,856.97,840.48,671.73,-172.21,-170.38,-1.82,0.5298,0.3966,-374000000,2130000000,3470000000,3840000000
1999/1/13,6293.59,6365.6,6292.55,6319.34,6383.26,6362.74,6514.67,6902.96,6921.58,7590.91,707.76,854.74,696.53,-169.51,-170.21,0.7,0.5441,0.4457,449000000,2580000000,3120000000,2670000000
1999/1/14,6295.99,6295.99,6187.32,6241.32,6350.66,6339.04,6479.89,6890.52,6911.09,7578.26,740.28,832.41,727.29,-172.07,-170.58,-1.49,0.5226,0.4714,-12000000,2570000000,2770000000,2780000000
1999/1/15,6190.95,6454.6,6176.09,6454.6,6357.23,6338.3,6464.15,6880.5,6902.62,7566.77,873.05,810.08,748.28,-160.66,-168.6,7.93,0.6564,0.533,940000000,3510000000,3500000000,2560000000
1999/1/16,6529.77,6577.92,6483.3,6483.3,6372.49,6344.78,6455.78,6871.05,6893.89,7556.38,1265.56,888.73,822.9,-140.17,-162.91,22.74,0.7175,0.5945,1210000000,4720000000,2090000000,877000000
1999/1/18,6436.17,6477.44,6377.25,6377.25,6375.16,6367.27,6442.81,6860.06,6885.6,7546.43,578.37,833.01,836.74,-130.86,-156.5,25.64,0.6452,0.6114,379000000,5100000000,1520000000,1140000000
1999/1/19,6358.88,6421.78,6323.89,6343.36,6379.97,6381.61,6436.07,6849.75,6876.93,7535.99,570.36,805.53,830.13,-125.6,-150.32,24.72,0.5689,0.5972,-235000000,4860000000,1400000000,1640000000
1999/1/20,6355.15,6360.75,6292,6310.71,6393.84,6372.25,6423.69,6837.98,6868.26,7525.41,511,759.67,796.04,-123.21,-144.9,21.69,0.4909,0.5618,375000000,5240000000,2590000000,2210000000
1999/1/21,6332.68,6424.54,6330.65,6332.2,6369.36,6363.3,6401.17,6825.16,6859.67,7514.76,683.72,721.8,765.94,-117.03,-139.32,22.3,0.4568,0.5268,691000000,5930000000,2290000000,1600000000
1999/1/22,6303.86,6328.31,6221.24,6228.95,6318.49,6345.49,6378.18,6809.54,6850.35,7503.64,527.94,574.28,731.5,-119.07,-135.27,16.2,0.3484,0.4673,-771000000,5160000000,1690000000,2460000000
1999/1/25,6142.73,6161.8,6018.98,6033.21,6249.69,6312.42,6345.7,6789.8,6839.19,7491.15,511.66,560.94,696.97,-134.48,-135.11,0.64,0.2407,0.3918,204000000,5360000000,3190000000,2990000000
1999/1/26,6083.57,6115.64,5987.42,6115.64,6204.14,6292.05,6327.39,6773.87,6829.54,7478.9,488.1,544.48,675,-143.27,-136.75,-6.53,0.2329,0.3388,477000000,5840000000,2010000000,1530000000
1999/1/27,6161.78,6204.46,6129.4,6138.87,6169.77,6281.81,6310.42,6761.09,6820.85,7466.75,623.73,567.03,663.35,-143.01,-138,-5.01,0.2407,0.3061,1360000000,7200000000,2960000000,1600000000
1999/1/28,6110.82,6145.77,6059.54,6063.41,6116.02,6242.69,6290.49,6746.19,6810.6,7454.24,408.41,511.97,616.88,-146.74,-139.75,-6.99,0.2122,0.2748,-66000000,7130000000,1500000000,1560000000
1999/1/29,6090.44,6090.44,5975.48,5984,6067.03,6192.76,6268.77,6731.1,6799.88,7441.48,518.4,510.06,542.17,-153.94,-142.59,-11.36,0.1478,0.2325,364000000,7500000000,2020000000,1660000000
1999/1/30,5949.45,6076.41,5949.45,5998.32,6060.05,6154.87,6261.07,6714.76,6789.75,7429.17,518.12,511.35,536.14,-158.06,-145.68,-12.38,0.1328,0.1992,581000000,8080000000,918000000,337000000
1999/2/1,5948.35,5948.35,5862.79,5862.79,6009.48,6106.81,6244.21,6696.52,6780.63,7416.69,397.96,493.32,518.9,-169.17,-150.38,-18.79,0.0885,0.1623,570000000,8650000000,2580000000,2010000000
1999/2/2,5892.93,5892.93,5726.25,5749.64,5931.63,6050.7,6211.48,6678.81,6770.97,7403.54,448.66,458.31,512.67,-184.28,-157.16,-27.13,0.072,0.1322,90000000,8740000000,2050000000,1960000000
1999/2/3,5658.01,5772.89,5596.58,5743.86,5867.72,5991.87,6177.58,6663.62,6762.05,7390.58,573.44,491.32,501.64,-199.24,-165.57,-33.67,0.1287,0.1311,56000000,8790000000,2510000000,2460000000
1999/2/4,5711.8,5747.47,5511.85,5514.89,5773.9,5920.46,6132.98,6641.71,6751.23,7377.07,567.2,501.08,505.57,-220.02,-176.46,-43.55,0.0873,0.1165,1780000000,10600000000,3190000000,1410000000
1999/2/5,5506.55,5625.65,5422.66,5474.79,5669.19,5864.62,6088.52,6616.23,6740.82,7363.18,607.91,519.04,515.19,-239.59,-189.09,-50.5,0.0804,0.1045,-704000000,9870000000,2030000000,2730000000
1999/2/6,5572.69,5710.18,5515.67,5710.18,5638.67,5824.08,6058.06,6592.53,6732.27,7349.3,675.81,574.61,533.97,-239.27,-199.13,-40.15,0.1862,0.1317,17000000,9890000000,796000000,779000000
1999/2/8,5784.14,5869.15,5757.61,5822.98,5653.34,5792.49,6037.15,6571.24,6726.21,7336.01,741.91,633.26,545.78,-223.8,-204.06,-19.74,0.3239,0.1958,-1310000000,8580000000,1450000000,2760000000
1999/2/9,5798.92,5798.92,5723.73,5723.73,5649.31,5758.52,6000.6,6544.97,6721.12,7321.96,477.47,614.06,552.69,-215.16,-206.28,-8.88,0.3695,0.2537,-29000000,8550000000,1760000000,1790000000
1999/2/10,5669.23,5811.33,5669.23,5798,5705.94,5739.92,5966.34,6518.59,6715.5,7308.25,551.29,610.88,555.98,-203.82,-205.79,1.97,0.4843,0.3305,306000000,8860000000,1860000000,1550000000
1999/2/20,6040.57,6086.76,5977.01,6072.33,5825.44,5747.32,5951.09,6497.03,6714.01,7295.67,578.95,605.09,562.06,-170.04,-198.64,28.6,0.649,0.4367,102000000,8960000000,959000000,857000000
1999/2/22,6216.01,6343.84,6168.94,6313.63,5946.13,5792.4,5949.61,6480.39,6712.77,7284.3,870.06,643.94,609.27,-123.05,-183.52,60.47,0.755,0.5428,-1200000000,7760000000,1930000000,3130000000
1999/2/23,6383.04,6383.04,6180.94,6180.94,6017.73,5835.53,5943.12,6459.47,6707.98,7272.5,1087.94,713.14,673.2,-89.11,-164.64,75.53,0.7665,0.6174,2530000000,10300000000,5830000000,3310000000
1999/2/24,6167.84,6267.12,6158.35,6238.87,6120.75,5885.03,5938.45,6443.23,6703.29,7260.44,784.67,774.58,694.32,-61.95,-144.1,82.15,0.7943,0.6764,3620000000,13900000000,5600000000,1990000000
1999/2/25,6291.89,6362.31,6240.82,6275.53,6216.26,5961.1,5940.78,6424.85,6697.74,7248.09,948.07,853.94,732.41,-34.97,-122.27,87.31,0.8216,0.7248,745000000,14600000000,4410000000,3670000000
1999/2/26,6256.8,6318.52,6225.94,6318.52,6265.5,6045.47,5955.05,6408.16,6692.94,7235.8,620.44,862.24,733.66,-12.88,-100.4,87.52,0.8509,0.7668,1650000000,16300000000,3110000000,1470000000
1999/3/1,6324.4,6345.93,6276.4,6312.25,6265.22,6105.68,5964.88,6393.75,6688.84,7223.51,698.61,827.95,735.94,5.88,-79.14,85.02,0.8676,0.8004,-635000000,15700000000,1250000000,1880000000
1999/3/2,6343.3,6343.3,6228.53,6263.54,6281.74,6149.73,5971.11,6379.76,6684.02,7211.73,623.14,734.99,724.07,17.55,-59.8,77.36,0.8559,0.8189,528000000,16200000000,1800000000,1270000000
1999/3/3,6262.69,6420.91,6262.69,6403.14,6314.6,6217.68,5988.1,6367.2,6680.21,7200.68,872.54,752.56,763.57,34.3,-40.98,75.28,0.8906,0.8428,456000000,16600000000,2030000000,1570000000
1999/3/4,6460.58,6467.51,6385.7,6393.74,6338.24,6277.25,6008.58,6354.76,6676.35,7190.39,1000.14,762.98,808.46,50.04,-22.78,72.81,0.8475,0.8444,-628000000,16000000000,4290000000,4910000000
1999/3/5,6426.21,6457.94,6339.99,6383.09,6351.15,6308.33,6027.82,6341.11,6671.43,7180.47,729.65,784.82,823.53,60.27,-6.17,66.44,0.8073,0.832,588000000,16600000000,2310000000,1720000000
1999/3/6,6478.34,6498.05,6416.82,6421.73,6373.05,6319.14,6055.77,6326.42,6666.61,7170.53,799.06,804.91,816.43,71.47,9.36,62.11,0.7967,0.8202,473000000,17100000000,698000000,225000000
1999/3/8,6436.97,6436.97,6388.51,6431.96,6406.73,6344.24,6089.89,6313.41,6662.2,7160.75,503.55,780.99,757.99,78.06,23.1,54.96,0.7835,0.808,2010000000,19100000000,2460000000,448000000
1999/3/9,6447.41,6530.74,6447.41,6493.43,6424.79,6369.69,6127.36,6303,6656.73,7151.89,963.46,799.17,775.87,87.83,36.04,51.78,0.8149,0.8103,2150000000,21200000000,3460000000,1310000000
1999/3/10,6482.93,6513.91,6460.65,6486.61,6443.36,6390.8,6175.95,6293.63,6652.2,7142.56,658.39,730.82,746.9,94.14,47.66,46.47,0.8279,0.8161,1670000000,22900000000,2920000000,1240000000
1999/3/11,6532.78,6537.35,6436.8,6436.8,6454.11,6402.63,6224.05,6285.25,6647.23,7133.93,758.19,736.53,760.67,96.01,57.33,38.68,0.7767,0.803,996000000,23900000000,2730000000,1730000000
1999/3/12,6444.75,6469.97,6412.47,6462.73,6462.31,6417.68,6261.68,6278.14,6643.07,7125.69,594.04,695.53,750.22,95.59,64.98,30.61,0.7606,0.7889,2680000000,26600000000,4410000000,1730000000
1999/3/15,6478.57,6598.32,6447.95,6598.32,6495.58,6451.16,6300.44,6272.5,6639.89,7117.19,1027.85,800.39,790.69,102.85,72.56,30.29,0.8404,0.806,1960000000,28500000000,4110000000,2150000000
1999/3/16,6698.45,6718.99,6616.64,6672.23,6531.34,6478.06,6347.87,6270.87,6637.32,7109.1,1420.43,891.78,845.48,116.08,81.26,34.82,0.8525,0.8215,3360000000,31900000000,4990000000,1620000000
1999/3/17,6739.82,6805.03,6707.6,6757.07,6585.43,6514.4,6395.82,6272.65,6636.04,7101.27,1374.28,1034.96,882.89,132.04,91.42,40.62,0.8633,0.8354,2050000000,34000000000,5190000000,3140000000
1999/3/18,6834.74,6895.01,6791.91,6895.01,6677.07,6565.59,6436.96,6276.95,6636.13,7094.7,1455.37,1174.39,955.46,152.01,103.54,48.48,0.9088,0.8599,3140000000,37100000000,6020000000,2880000000
1999/3/19,6989.27,7021.96,6915.12,6997.29,6783.98,6623.15,6471.14,6285.61,6637.49,7088.72,1590.68,1373.72,1034.62,175,117.83,57.17,0.9257,0.8818,2880000000,40000000000,5290000000,2400000000
1999/3/20,7006.66,7050.28,6957.83,6993.38,6863,6679.29,6511.76,6292.86,6639.92,7083.07,1356.08,1439.37,1119.88,192.28,132.72,59.56,0.9208,0.8948,-13000000,40000000000,910000000,923000000
1999/3/22,7023.14,7057.97,6982.54,7043.23,6937.2,6734.27,6551.98,6297.2,6644.98,7077.82,997.22,1354.73,1123.25,206.26,147.43,58.83,0.9396,0.9097,2170000000,42100000000,3210000000,1050000000
1999/3/23,7133.03,7133.03,6945.48,6945.48,6974.88,6780.15,6585.48,6301.48,6647.69,7072.2,1267.55,1333.38,1184.17,211.72,160.28,51.43,0.8729,0.8975,1650000000,43800000000,3510000000,1860000000
1999/3/24,6877.49,6931.9,6845.8,6889.42,6973.76,6825.42,6614.02,6304.92,6650.65,7066.07,971.75,1236.65,1205.52,205.35,169.3,36.05,0.7968,0.8639,1440000000,45200000000,3140000000,1700000000
1999/3/25,6961.23,6969.37,6878.41,6941.38,6962.58,6873.28,6645.48,6312.58,6652.87,7060.28,932.21,1104.96,1239.34,201.49,175.73,25.75,0.7408,0.8229,2510000000,47700000000,3280000000,774000000
1999/3/26,7015.11,7052.44,6973.81,7033.25,6970.55,6916.77,6683.96,6321.83,6653.39,7054.9,1162.35,1066.21,1252.79,203.39,181.27,22.12,0.749,0.7983,1480000000,49200000000,2790000000,1310000000
1999/3/29,7047.24,7047.24,6901.68,6901.68,6942.24,6939.72,6708.89,6329.16,6653.04,7049.11,907.08,1048.19,1201.46,195.77,184.17,11.6,0.6066,0.7344,955000000,50200000000,2610000000,1650000000
1999/3/30,6964.41,6964.41,6831.94,6898.66,6932.88,6953.88,6734.14,6337.16,6652.86,7043.64,763.11,947.3,1140.34,184.41,184.22,0.19,0.4783,0.649,908000000,51100000000,2110000000,1200000000
1999/3/31,6882.81,6936.72,6839.95,6881.72,6931.34,6952.55,6759.07,6349.32,6652.63,7037.41,669.92,886.93,1061.79,172.34,181.84,-9.5,0.374,0.5573,1210000000,52300000000,2000000000,790000000
1999/4/1,6876.64,7018.68,6876.64,7018.68,6946.8,6954.69,6788.92,6362.97,6654.29,7032.16,1033.37,907.16,1006.06,168.75,179.22,-10.48,0.456,0.5236,3490000000,55800000000,4680000000,1190000000
1999/4/2,7098.11,7232.51,7098.11,7232.51,6986.65,6978.6,6828.94,6376.77,6657.9,7028.11,1515.04,977.7,1021.96,181.22,179.62,1.6,0.6374,0.5615,1010000000,56800000000,2060000000,1050000000
1999/4/3,7276.29,7276.29,7177.7,7182.2,7042.75,6992.5,6863.38,6389.44,6660.24,7023.9,1371.78,1070.64,1059.41,189.38,181.57,7.81,0.6877,0.6036,408000000,57200000000,656000000,248000000
1999/4/6,7229.94,7229.94,7163.99,7163.99,7095.82,7014.35,6897.25,6402.06,6662.4,7019.72,795.53,1077.13,1012.21,191.69,183.6,8.09,0.7075,0.6382,2300000000,59500000000,4230000000,1930000000
1999/4/7,7190.57,7190.57,7110.59,7135.89,7146.65,7039,6932.21,6414.93,6664.79,7015.84,716.74,1086.49,986.71,188.34,184.55,3.8,0.6997,0.6587,2290000000,61800000000,3280000000,990000000
1999/4/8,7204.69,7312.9,7195.42,7273.41,7197.6,7072.2,6972.74,6430.83,6666.89,7012.25,1316.5,1143.12,1025.14,193.19,186.28,6.92,0.7724,0.6966,3000000000,64800000000,5250000000,2250000000
1999/4/9,7362.05,7381.64,7265.7,7265.7,7204.24,7095.44,7006.11,6447.9,6669.21,7008.63,1422.97,1124.7,1051.2,197.26,188.47,8.79,0.778,0.7237,3130000000,67900000000,5260000000,2130000000
1999/4/12,7262.36,7303.9,7189.45,7242.4,7216.28,7129.52,7034.62,6461.03,6670.77,7004.35,1280.46,1106.44,1088.54,194.19,189.62,4.58,0.7663,0.7379,624000000,68500000000,2980000000,2350000000
1999/4/13,7291.15,7341.74,7280.15,7337.85,7251.05,7173.44,7063.66,6475.27,6673.16,7000.06,1223.11,1191.96,1134.54,195.95,190.88,5.07,0.8153,0.7637,1760000000,70300000000,3460000000,1700000000
1999/4/14,7390.61,7445.37,7383.88,7398.65,7303.6,7225.13,7088.84,6492.3,6676.18,6995.95,1448.9,1338.39,1212.44,201.65,193.04,8.62,0.832,0.7865,850000000,71200000000,5090000000,4240000000
